COLUMNA,DESCRIPCION,TIPO_DATO,LONGITUD,CODIGO_VALIDO
SD121_MUJ,Total mujeres : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_MUJ_R1,Mujeres menores de 18 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_MUJ_R2,Mujeres de 18 a 25 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_MUJ_R3,Mujeres de 26 a 45 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_MUJ_R4,Mujeres de 46 a 60 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_MUJ_R5,Mujeres de 61 a 75 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_MUJ_R6,Mujeres de 76 a 85 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_MUJ_R7,Mujeres mayores de 85 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0,"Total Productores : Se refiere al número total de personas que habitan en la vivienda y son el (la) productor(a), que es la persona física o moral que tiene la responsabilidad del manejo de la unidad de producción. Es quien tiene a su cargo la toma de decisiones para todas las actividades relacionadas con la misma, puede ser el dueño, el arrendatario de los terrenos o cualquier otra persona designada por el dueño. Unidad de medida: Porcentaje",float,10.2,0000000000.00-9999999999.99
SD121_0_R1,Total Productores menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_R2,Total Productores de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_R3,Total Productores de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_R4,Total Productores de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_R5,Total Productores de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_R6,Total Productores de 76 a 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_R7,Total Productores mayores de 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_1,Productores : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_1_R1,Hombres productores menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_1_R2,Hombres productores de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_1_R3,Hombres productores de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_1_R4,Hombres productores de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_1_R5,Hombres productores de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_1_R6,Hombres productores de 76 a 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_1_R7,Hombres productores mayores de 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_2,Productoras : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_2_R1,Mujeres productoras menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_2_R2,Mujeres productoras de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_2_R3,Mujeres productoras de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_2_R4,Mujeres productoras de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_2_R5,Mujeres productoras de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_2_R6,Mujeres productoras de 76 a 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_0_2_R7,Mujeres productoras mayores de 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1,Total conyuges : Se refiere al número total de personas que habitan en la vivienda del productor y mantienen una relación con el (la) productor(a) que para el total de casos son los conyugues de los mismos. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_R1,Total conyuge menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_R2,Total conyuge de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_R3,Total conyuge de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_R4,Total conyuge de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_R5,Total conyuge de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_R6,Total conyuge de 76 a 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_R7,Total conyuge mayores de 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_1,Total conyuge hombre : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_1_R1,Hombres conyuge menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_1_R2,Hombres conyuge de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_1_R3,Hombres conyuge de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_1_R4,Hombres conyuge de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_1_R5,Hombres conyuge de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_1_R6,Hombres conyuge de 76 a 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_1_R7,Hombres conyuge mayores de 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_2,Total conyuge mujeres : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_2_R1,Mujeres conyuge menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_2_R2,Mujeres conyuge de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_2_R3,Mujeres conyuge de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_2_R4,Mujeres conyuge de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_2_R5,Mujeres conyuge de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_2_R6,Mujeres conyuge de 76 a 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_1_2_R7,Mujeres conyuge mayores de 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2,Total hijos : Se refiere al número total de personas que habitan en la vivienda del productos y que mantienen una relación de consanguinidad de descendencia con el (la) productor(a) que para el total de casos son los hijos o hijas. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_R1,Total hijos menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_R2,Total hijos de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_R3,Total hijos de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_R4,Total hijos de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_R5,Total hijos de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_1,Total hijos : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_1_R1,Hijos menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_1_R2,Hijos de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_1_R3,Hijos de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_1_R4,Hijos de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_1_R5,Hijos de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_2,Total hijas : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_2_R1,Hijas menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_2_R2,Hijas de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_2_R3,Hijas de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_2_R4,Hijas de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_2_2_R5,Hijas de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7,"Total otro parentesco : Se refiere al número total de personas que habitan en la vivienda del productor y que mantienen una relación de parentesco con el (la) productor(a) de consanguinidad, afinidad o civil diferente a conyugue o hijo(a). Unidad de medida: Porcentaje",float,10.2,0000000000.00-9999999999.99
SD121_7_R1,Total con otro parentesco menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_R2,Total con otro parentesco de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_R3,Total con otro parentesco de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_R4,Total con otro parentesco de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_R5,Total con otro parentesco de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_R6,Total con otro parentesco de 76 a 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_R7,Total con otro parentesco mayores de 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_1,Total otro parentesco hombre : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_1_R1,Hombres con otro parentesco menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_1_R2,Hombres con otro parentesco de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_1_R3,Hombres con otro parentesco de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_1_R4,Hombres con otro parentesco de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_1_R5,Hombres con otro parentesco de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_1_R6,Hombres con otro parentesco de 76 a 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_1_R7,Hombres con otro parentesco mayores de 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_2,Total otro parentesco mujeres : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_2_R1,Mujeres con otro parentesco menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_2_R2,Mujeres con otro parentesco de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_2_R3,Mujeres con otro parentesco de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_2_R4,Mujeres con otro parentesco de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_2_R5,Mujeres con otro parentesco de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_2_R6,Mujeres con otro parentesco de 76 a 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_7_2_R7,Mujeres con otro parentesco mayores de 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8,"Total sin parentesco : Se refiere al número de personas que habitan en la vivienda del productor y que no tienen ningún tipo de parentesco con el (la) productor(a) de consanguinidad, afinidad o civil. Unidad de medida: Porcentaje",float,10.2,0000000000.00-9999999999.99
SD121_8_R1,Total sin parentesco menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_R2,Total sin parentesco de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_R3,Total sin parentesco de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_R4,Total sin parentesco de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_R5,Total sin parentesco de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_R6,Total sin parentesco de 76 a 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_R7,Total sin parentesco mayores de 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_1,Total sin parentesco hombres : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_1_R1,Hombres sin parentesco menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_1_R2,Hombres sin parentesco de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_1_R3,Hombres sin parentesco de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_1_R4,Hombres sin parentesco de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_1_R5,Hombres sin parentesco de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_1_R6,Hombres sin parentesco de 76 a 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_1_R7,Hombres sin parentesco mayores de 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_2,Total sin parentesco mujeres : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_2_R1,Mujeres sin parentesco menores de 18 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_2_R2,Mujeres sin parentesco de 18 a 25 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_2_R3,Mujeres sin parentesco de 26 a 45 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_2_R4,Mujeres sin parentesco de 46 a 60 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_2_R5,Mujeres sin parentesco de 61 a 75 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_2_R6,Mujeres sin parentesco de 76 a 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_8_2_R7,Mujeres sin parentesco mayores de 85 años : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9,Total no especificado : Se refiere al número de personas que habitan en la vivienda del productor y que no declararon el parentesco que guardan con el (la) productor(a). Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_R1,Total no especificado menores de 18 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_R2,Total no especificado de 18 a 25 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_R3,Total no especificado de 26 a 45 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_R4,Total no especificado de 46 a 60 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_R5,Total no especificado de 61 a 75 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_R6,Total no especificado de 76 a 85 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_R7,Total no especificado mayores de 85 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_1,Total no especificado hombres : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_1_R1,Hombres no especificado menores de 18 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_1_R2,Hombres no especificado de 18 a 25 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_1_R3,Hombres no especificado de 26 a 45 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_1_R4,Hombres no especificado de 46 a 60 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_1_R5,Hombres no especificado de 61 a 75 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_1_R6,Hombres no especificado de 76 a 85 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_1_R7,Hombres no especificado mayores de 85 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_2,Total no especificado mujeres : Genero de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_2_R1,Mujeres no especificado menores de 18 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_2_R2,Mujeres no especificado de 18 a 25 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_2_R3,Mujeres no especificado de 26 a 45 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_2_R4,Mujeres no especificado de 46 a 60 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_2_R5,Mujeres no especificado de 61 a 75 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_2_R6,Mujeres no especificado de 76 a 85 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD121_9_2_R7,Mujeres no especificado mayores de 85 años  : Número de años cumplidos de cada uno de los habitantes de la vivienda del productor. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_TOT,Ninguna escolaridad total : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_TOT,Escolaridad primaria total : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_TOT,Escolaridad secundaria total : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_TOT,Escolaridad preparatoria total : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
