_id,upmid,id_conglomerado,anio,estado,sitio,transecto,comp,altura5,altura10
4907,34257,69266,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
5237,38204,68270,2015,Michoacán de Ocampo,3,1,Hierbas,35.0,15.0
5241,39241,68025,2015,Michoacán de Ocampo,4,1,Arbustos,0.0,0.0
5711,39241,68025,2015,Michoacán de Ocampo,4,1,Pastos,57.0,59.0
5837,38204,68270,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
5845,39241,68025,2015,Michoacán de Ocampo,1,1,Arbustos,0.0,0.0
6239,41362,67481,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
6431,44881,66600,2015,Michoacán de Ocampo,1,1,Arbustos,0.0,0.0
6432,44881,66600,2015,Michoacán de Ocampo,2,3,Hierbas,35.0,40.0
6837,41382,67491,2015,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
7335,42486,67177,2015,Michoacán de Ocampo,1,1,Pastos,81.0,55.0
7336,42486,67177,2015,Michoacán de Ocampo,3,1,Hierbas,0.0,0.0
7552,40279,67762,2015,Michoacán de Ocampo,3,1,Hierbas,0.0,0.0
7553,49607,65463,2015,Michoacán de Ocampo,4,1,Arbustos,170.0,241.0
8235,39241,68025,2015,Michoacán de Ocampo,2,3,Otros,0.0,0.0
8257,40289,67767,2015,Michoacán de Ocampo,3,1,Otros,1.0,1.0
8282,44881,66600,2015,Michoacán de Ocampo,1,1,Pastos,40.0,45.0
8283,44881,66600,2015,Michoacán de Ocampo,2,3,Pastos,30.0,30.0
8385,46072,66319,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
8387,46132,66349,2015,Michoacán de Ocampo,3,1,Hierbas,53.0,37.0
8408,48449,65760,2015,Michoacán de Ocampo,1,1,Arbustos,63.0,120.0
8409,48449,65760,2015,Michoacán de Ocampo,3,1,Arbustos,280.0,240.0
8750,48449,65760,2015,Michoacán de Ocampo,2,2,Hierbas,58.0,0.0
8751,48449,65760,2015,Michoacán de Ocampo,4,4,Arbustos,212.0,123.0
8752,48449,65760,2015,Michoacán de Ocampo,4,4,Pastos,29.0,17.0
8985,43708,66898,2015,Michoacán de Ocampo,3,1,Hierbas,35.0,12.0
9223,53054,64628,2015,Michoacán de Ocampo,3,1,Arbustos,210.0,170.0
9224,53054,64628,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
9289,39241,68025,2015,Michoacán de Ocampo,3,1,Hierbas,40.0,0.0
9290,39241,68025,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
9291,39241,68025,2015,Michoacán de Ocampo,4,1,Hierbas,0.0,0.0
9292,39241,68025,2015,Michoacán de Ocampo,4,1,Otros,0.0,0.0
9513,59431,63075,2015,Michoacán de Ocampo,4,1,Hierbas,12.0,18.0
9545,59391,63055,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
9546,59431,63075,2015,Michoacán de Ocampo,1,1,Hierbas,32.0,28.0
9547,59431,63075,2015,Michoacán de Ocampo,4,1,Otros,0.0,0.0
9585,46132,66349,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
9821,42486,67177,2015,Michoacán de Ocampo,3,1,Arbustos,120.0,87.0
9822,42516,67192,2015,Michoacán de Ocampo,3,1,Otros,35.0,0.0
9823,42516,67192,2015,Michoacán de Ocampo,3,1,Pastos,80.0,75.0
10055,57322,63549,2015,Michoacán de Ocampo,3,1,Arbustos,1.6,1.9
10056,57322,63549,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
10057,57326,63551,2015,Michoacán de Ocampo,4,1,Hierbas,18.0,12.0
10058,57366,63571,2015,Michoacán de Ocampo,3,1,Arbustos,90.0,90.0
10492,64438,61816,2015,Michoacán de Ocampo,1,1,Arbustos,212.0,180.0
10518,54124,64348,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
10719,43708,66898,2015,Michoacán de Ocampo,3,1,Otros,60.0,30.0
10720,43708,66898,2015,Michoacán de Ocampo,3,1,Pastos,6.0,8.0
10772,46072,66319,2015,Michoacán de Ocampo,3,1,Arbustos,110.0,59.0
11015,59391,63055,2015,Michoacán de Ocampo,1,1,Otros,0.0,0.0
11016,59391,63055,2015,Michoacán de Ocampo,3,1,Arbustos,270.0,220.0
11017,59431,63075,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
11184,49607,65463,2015,Michoacán de Ocampo,4,1,Otros,0.0,0.0
11185,49607,65463,2015,Michoacán de Ocampo,4,1,Pastos,0.0,0.0
11194,50784,65181,2015,Michoacán de Ocampo,3,1,Hierbas,73.0,54.0
11217,54124,64348,2015,Michoacán de Ocampo,3,1,Hierbas,0.0,0.0
11577,67497,61053,2015,Michoacán de Ocampo,3,1,Arbustos,280.0,173.0
11578,67517,61063,2015,Michoacán de Ocampo,3,1,Pastos,55.0,40.0
11579,67527,61068,2015,Michoacán de Ocampo,3,1,Arbustos,150.0,10.0
11590,67487,61048,2015,Michoacán de Ocampo,3,1,Hierbas,0.0,0.0
11603,68513,60801,2015,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
11604,68563,60826,2015,Michoacán de Ocampo,3,1,Hierbas,38.0,48.0
11613,69500,60534,2015,Michoacán de Ocampo,2,2,Hierbas,45.0,0.0
11614,69500,60534,2015,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
11615,69500,60534,2015,Michoacán de Ocampo,4,4,Arbustos,0.0,0.0
11616,69504,60536,2015,Michoacán de Ocampo,1,1,Hierbas,20.0,35.0
11617,69504,60536,2015,Michoacán de Ocampo,2,2,Arbustos,0.0,0.0
11618,69504,60536,2015,Michoacán de Ocampo,4,4,Pastos,0.0,0.0
11619,69550,60559,2015,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
11620,69570,60569,2015,Michoacán de Ocampo,3,1,Pastos,15.0,12.0
11947,70516,60282,2015,Michoacán de Ocampo,3,1,Otros,35.0,30.0
11948,70566,60307,2015,Michoacán de Ocampo,3,1,Pastos,28.0,18.0
12124,68563,60826,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
12130,69500,60534,2015,Michoacán de Ocampo,1,1,Otros,10.0,10.0
12131,69504,60536,2015,Michoacán de Ocampo,4,4,Arbustos,0.0,0.0
12132,69544,60556,2015,Michoacán de Ocampo,3,1,Arbustos,170.0,0.0
12133,69544,60556,2015,Michoacán de Ocampo,4,1,Hierbas,30.0,45.0
12162,70546,60297,2015,Michoacán de Ocampo,3,1,Pastos,49.0,46.0
12163,70556,60302,2015,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
12164,70566,60307,2015,Michoacán de Ocampo,3,1,Arbustos,180.0,90.0
12165,70576,60312,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
12166,70586,60317,2015,Michoacán de Ocampo,3,1,Otros,80.0,38.0
12355,72556,59783,2015,Michoacán de Ocampo,3,1,Hierbas,15.0,9.0
12356,72566,59788,2015,Michoacán de Ocampo,3,1,Pastos,10.0,0.0
12366,73552,59525,2015,Michoacán de Ocampo,3,1,Hierbas,55.0,80.0
12367,73554,59526,2015,Michoacán de Ocampo,3,1,Hierbas,120.0,80.0
12374,74537,59259,2015,Michoacán de Ocampo,2,3,Hierbas,135.0,180.0
12375,74547,59264,2015,Michoacán de Ocampo,3,1,Arbustos,180.0,150.0
12376,74557,59269,2015,Michoacán de Ocampo,3,1,Hierbas,3.0,5.0
12377,74577,59279,2015,Michoacán de Ocampo,1,1,Hierbas,7.0,0.0
12378,74577,59279,2015,Michoacán de Ocampo,4,4,Arbustos,25.0,38.0
12379,74587,59284,2015,Michoacán de Ocampo,3,1,Pastos,15.0,25.0
12380,74617,59299,2015,Michoacán de Ocampo,1,1,Hierbas,111.0,96.0
12381,74617,59299,2015,Michoacán de Ocampo,3,2,Otros,67.0,51.0
12382,74637,59309,2015,Michoacán de Ocampo,1,2,Otros,0.0,0.0
12401,66458,61297,2015,Michoacán de Ocampo,1,1,Hierbas,0.0,0.0
12402,66458,61297,2015,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
12403,66458,61297,2015,Michoacán de Ocampo,4,1,Arbustos,0.0,0.0
12404,66478,61307,2015,Michoacán de Ocampo,2,2,Otros,0.0,0.0
12405,66478,61307,2015,Michoacán de Ocampo,3,1,Hierbas,42.0,37.0
12406,66478,61307,2015,Michoacán de Ocampo,4,4,Arbustos,121.0,179.0
12407,66488,61312,2015,Michoacán de Ocampo,3,4,Arbustos,0.0,0.0
12598,59391,63055,2015,Michoacán de Ocampo,1,1,Pastos,0.0,0.0
12599,59431,63075,2015,Michoacán de Ocampo,1,1,Arbustos,151.0,110.0
12611,61311,62534,2015,Michoacán de Ocampo,3,1,Hierbas,71.0,97.0
12612,61347,62552,2015,Michoacán de Ocampo,3,1,Arbustos,160.0,153.0
12613,61365,62561,2015,Michoacán de Ocampo,1,1,Pastos,27.0,51.0
12828,75576,59020,2015,Michoacán de Ocampo,1,1,Otros,45.0,59.0
12829,75576,59020,2015,Michoacán de Ocampo,4,4,Arbustos,10.0,20.0
12830,75656,59060,2015,Michoacán de Ocampo,3,1,Pastos,14.0,19.0
12831,75656,59060,2015,Michoacán de Ocampo,4,4,Arbustos,121.0,98.0
12845,76586,58767,2015,Michoacán de Ocampo,3,1,Otros,30.0,40.0
12868,77652,58541,2015,Michoacán de Ocampo,3,1,Hierbas,0.0,0.0
12869,77652,58541,2015,Michoacán de Ocampo,3,1,Pastos,10.0,10.0
13038,63391,62054,2015,Michoacán de Ocampo,3,1,Hierbas,45.0,75.0
13039,63433,62075,2015,Michoacán de Ocampo,3,1,Arbustos,120.0,180.0
13040,63433,62075,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
13045,64398,61796,2015,Michoacán de Ocampo,3,1,Pastos,25.0,32.0
13046,64438,61816,2015,Michoacán de Ocampo,2,3,Pastos,78.0,46.0
13067,65429,61546,2015,Michoacán de Ocampo,1,1,Hierbas,15.0,21.0
13068,65429,61546,2015,Michoacán de Ocampo,1,1,Otros,0.0,0.0
13069,65441,61552,2015,Michoacán de Ocampo,3,1,Hierbas,20.0,60.0
13086,70516,60282,2015,Michoacán de Ocampo,3,1,Arbustos,80.0,90.0
13087,70576,60312,2015,Michoacán de Ocampo,3,1,Hierbas,40.0,30.0
13098,71531,60029,2015,Michoacán de Ocampo,3,1,Pastos,30.0,40.0
13099,71551,60039,2015,Michoacán de Ocampo,3,1,Pastos,0.0,50.0
13100,71591,60059,2015,Michoacán de Ocampo,1,1,Otros,0.0,8.0
13101,71605,60066,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
13102,71605,60066,2015,Michoacán de Ocampo,3,1,Pastos,46.0,33.0
13328,60385,62811,2015,Michoacán de Ocampo,3,1,Arbustos,210.0,250.0
13329,60385,62811,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
13331,61311,62534,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
13332,61311,62534,2015,Michoacán de Ocampo,3,1,Pastos,38.0,41.0
13653,59391,63055,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
13654,59391,63055,2015,Michoacán de Ocampo,4,4,Pastos,18.0,0.0
13655,59431,63075,2015,Michoacán de Ocampo,1,1,Otros,21.0,0.0
13656,59431,63075,2015,Michoacán de Ocampo,2,1,Hierbas,8.0,7.0
13657,59431,63075,2015,Michoacán de Ocampo,3,1,Otros,16.0,26.0
13672,64398,61796,2015,Michoacán de Ocampo,4,1,Arbustos,68.0,0.0
13673,64438,61816,2015,Michoacán de Ocampo,2,3,Arbustos,166.0,95.0
13674,64438,61816,2015,Michoacán de Ocampo,2,3,Hierbas,55.0,46.0
13696,65429,61546,2015,Michoacán de Ocampo,1,1,Arbustos,170.0,200.0
13697,65429,61546,2015,Michoacán de Ocampo,3,1,Arbustos,40.0,210.0
13698,65431,61547,2015,Michoacán de Ocampo,3,1,Hierbas,0.0,0.0
13699,65431,61547,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
13700,65469,61566,2015,Michoacán de Ocampo,3,1,Arbustos,1.0,0.0
13701,65469,61566,2015,Michoacán de Ocampo,3,1,Hierbas,1.0,0.0
13893,64408,61801,2015,Michoacán de Ocampo,3,1,Hierbas,30.0,35.0
13894,64438,61816,2015,Michoacán de Ocampo,3,1,Otros,3.0,0.0
13895,64438,61816,2015,Michoacán de Ocampo,4,1,Pastos,67.0,72.0
13896,64448,61821,2015,Michoacán de Ocampo,3,1,Arbustos,220.0,180.0
13923,65429,61546,2015,Michoacán de Ocampo,3,1,Hierbas,0.0,0.0
13946,53014,64608,2015,Michoacán de Ocampo,4,1,Otros,0.0,0.0
14028,75576,59020,2015,Michoacán de Ocampo,1,1,Hierbas,40.0,15.0
14029,75576,59020,2015,Michoacán de Ocampo,2,2,Pastos,80.0,50.0
14030,75576,59020,2015,Michoacán de Ocampo,3,1,Pastos,90.0,90.0
14031,75596,59030,2015,Michoacán de Ocampo,3,1,Pastos,30.0,18.0
14032,75656,59060,2015,Michoacán de Ocampo,1,1,Pastos,0.0,0.0
14033,75656,59060,2015,Michoacán de Ocampo,3,1,Arbustos,98.0,189.0
14053,76576,58762,2015,Michoacán de Ocampo,3,1,Hierbas,0.0,0.0
14054,76576,58762,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
14055,76576,58762,2015,Michoacán de Ocampo,4,1,Pastos,10.0,20.0
14056,76646,58797,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
14080,77652,58541,2015,Michoacán de Ocampo,4,4,Arbustos,0.0,0.0
14081,77662,58546,2015,Michoacán de Ocampo,3,1,Pastos,30.0,27.0
14265,74637,59309,2015,Michoacán de Ocampo,2,1,Otros,0.0,31.0
14284,75576,59020,2015,Michoacán de Ocampo,3,1,Arbustos,30.0,40.0
14285,75576,59020,2015,Michoacán de Ocampo,3,1,Hierbas,60.0,40.0
14286,75596,59030,2015,Michoacán de Ocampo,3,1,Otros,20.0,20.0
14287,75656,59060,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
14302,76576,58762,2015,Michoacán de Ocampo,1,1,Pastos,0.0,0.0
14303,76576,58762,2015,Michoacán de Ocampo,4,1,Otros,0.0,0.0
14304,76646,58797,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
14329,85697,56504,2015,Michoacán de Ocampo,4,1,Otros,0.0,0.0
14516,85697,56504,2015,Michoacán de Ocampo,2,3,Arbustos,0.0,0.0
14517,85697,56504,2015,Michoacán de Ocampo,2,3,Otros,0.0,0.0
14518,85697,56504,2015,Michoacán de Ocampo,2,3,Pastos,0.0,0.0
14536,76576,58762,2015,Michoacán de Ocampo,4,1,Arbustos,50.0,60.0
14537,76586,58767,2015,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
14668,80660,57770,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
14706,63371,62044,2015,Michoacán de Ocampo,3,1,Hierbas,30.0,45.0
14707,63453,62085,2015,Michoacán de Ocampo,3,1,Arbustos,43.0,220.0
14718,64398,61796,2015,Michoacán de Ocampo,3,1,Hierbas,18.0,25.0
14719,64398,61796,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
14720,64408,61801,2015,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
14883,69504,60536,2015,Michoacán de Ocampo,3,1,Hierbas,5.0,50.0
14884,69504,60536,2015,Michoacán de Ocampo,3,1,Otros,90.0,95.0
14885,69510,60539,2015,Michoacán de Ocampo,3,1,Pastos,10.0,12.0
14886,69540,60554,2015,Michoacán de Ocampo,4,1,Arbustos,0.0,0.0
14887,69540,60554,2015,Michoacán de Ocampo,4,1,Pastos,39.0,30.0
14888,69570,60569,2015,Michoacán de Ocampo,3,1,Arbustos,108.0,0.0
14927,79687,58042,2015,Michoacán de Ocampo,3,1,Otros,21.0,30.0
14928,79687,58042,2015,Michoacán de Ocampo,4,1,Arbustos,121.0,174.0
14948,80660,57770,2015,Michoacán de Ocampo,3,1,Pastos,45.0,0.0
15115,79693,58045,2015,Michoacán de Ocampo,3,1,Pastos,41.0,45.0
15645,70516,60282,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
15646,70576,60312,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
15647,70586,60317,2015,Michoacán de Ocampo,3,1,Hierbas,15.0,92.0
15656,71525,60026,2015,Michoacán de Ocampo,3,1,Arbustos,260.0,290.0
15657,71531,60029,2015,Michoacán de Ocampo,2,2,Hierbas,37.0,41.0
15658,71531,60029,2015,Michoacán de Ocampo,2,2,Otros,0.0,0.0
15659,71551,60039,2015,Michoacán de Ocampo,2,2,Pastos,40.0,20.0
15660,71551,60039,2015,Michoacán de Ocampo,4,4,Arbustos,80.0,60.0
15661,71585,60056,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
15662,71585,60056,2015,Michoacán de Ocampo,3,1,Pastos,38.0,46.0
15663,71591,60059,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
15664,71605,60066,2015,Michoacán de Ocampo,3,1,Hierbas,97.0,76.0
15677,72536,59773,2015,Michoacán de Ocampo,3,1,Pastos,40.0,25.0
15678,72596,59803,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
15679,72606,59808,2015,Michoacán de Ocampo,3,1,Pastos,60.0,80.0
15699,71531,60029,2015,Michoacán de Ocampo,3,1,Arbustos,60.0,143.0
15700,71531,60029,2015,Michoacán de Ocampo,4,4,Otros,0.0,0.0
15718,72556,59783,2015,Michoacán de Ocampo,3,1,Arbustos,77.0,53.0
15719,72606,59808,2015,Michoacán de Ocampo,3,1,Hierbas,80.0,94.0
16125,74617,59299,2015,Michoacán de Ocampo,4,4,Hierbas,110.0,123.0
16149,75576,59020,2015,Michoacán de Ocampo,1,1,Arbustos,30.0,50.0
16150,75576,59020,2015,Michoacán de Ocampo,4,4,Hierbas,25.0,30.0
16151,75656,59060,2015,Michoacán de Ocampo,2,2,Arbustos,121.0,96.0
16152,75656,59060,2015,Michoacán de Ocampo,2,2,Hierbas,96.0,110.0
16153,75656,59060,2015,Michoacán de Ocampo,2,2,Otros,0.0,10.0
16154,75656,59060,2015,Michoacán de Ocampo,4,4,Hierbas,134.0,171.0
16155,75656,59060,2015,Michoacán de Ocampo,4,4,Otros,0.0,0.0
16177,80660,57770,2015,Michoacán de Ocampo,3,1,Arbustos,160.0,70.0
16188,81681,57523,2015,Michoacán de Ocampo,1,1,Hierbas,0.0,20.0
16189,81681,57523,2015,Michoacán de Ocampo,3,1,Arbustos,5.0,15.0
16374,77582,58506,2015,Michoacán de Ocampo,3,1,Arbustos,210.0,0.0
16375,77652,58541,2015,Michoacán de Ocampo,4,4,Otros,0.0,0.0
16376,77662,58546,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
16393,73598,59548,2015,Michoacán de Ocampo,3,1,Arbustos,25.0,0.0
16405,74537,59259,2015,Michoacán de Ocampo,1,1,Otros,0.0,0.0
16406,74537,59259,2015,Michoacán de Ocampo,3,1,Pastos,30.0,25.0
16407,74557,59269,2015,Michoacán de Ocampo,1,1,Hierbas,5.0,10.0
16408,74557,59269,2015,Michoacán de Ocampo,3,1,Pastos,95.0,100.0
16409,74577,59279,2015,Michoacán de Ocampo,2,2,Hierbas,16.0,10.0
16410,74577,59279,2015,Michoacán de Ocampo,3,1,Pastos,7.0,0.0
16411,74617,59299,2015,Michoacán de Ocampo,4,4,Pastos,21.0,114.0
16679,60375,62806,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
16688,61351,62554,2015,Michoacán de Ocampo,3,1,Hierbas,0.0,35.0
16689,61365,62561,2015,Michoacán de Ocampo,1,1,Otros,0.0,0.0
16690,61365,62561,2015,Michoacán de Ocampo,2,2,Otros,0.0,0.0
16691,61365,62561,2015,Michoacán de Ocampo,3,1,Hierbas,94.0,43.0
16692,61387,62572,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
16831,78679,58296,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
16850,79687,58042,2015,Michoacán de Ocampo,1,1,Otros,24.0,31.0
16851,79693,58045,2015,Michoacán de Ocampo,3,1,Hierbas,0.0,55.0
16898,76576,58762,2015,Michoacán de Ocampo,1,1,Arbustos,0.0,110.0
16899,76576,58762,2015,Michoacán de Ocampo,2,2,Arbustos,60.0,83.0
17788,80660,57770,2015,Michoacán de Ocampo,3,1,Hierbas,30.0,30.0
17807,81641,57503,2015,Michoacán de Ocampo,3,1,Hierbas,40.0,35.0
17808,81641,57503,2015,Michoacán de Ocampo,3,1,Pastos,40.0,0.0
17809,81681,57523,2015,Michoacán de Ocampo,4,4,Arbustos,10.0,15.0
17810,81681,57523,2015,Michoacán de Ocampo,4,4,Hierbas,30.0,40.0
17811,81681,57523,2015,Michoacán de Ocampo,4,4,Otros,30.0,40.0
17826,85697,56504,2015,Michoacán de Ocampo,1,1,Arbustos,0.0,0.0
18011,81641,57503,2015,Michoacán de Ocampo,3,1,Arbustos,0.0,90.0
18012,81681,57523,2015,Michoacán de Ocampo,3,1,Otros,50.0,50.0
18536,68513,60801,2015,Michoacán de Ocampo,3,1,Otros,15.0,10.0
18537,68563,60826,2015,Michoacán de Ocampo,3,1,Otros,15.0,10.0
18546,69500,60534,2015,Michoacán de Ocampo,2,2,Otros,10.0,10.0
18547,69500,60534,2015,Michoacán de Ocampo,3,1,Hierbas,45.0,40.0
18548,69504,60536,2015,Michoacán de Ocampo,1,1,Arbustos,0.0,0.0
18549,69540,60554,2015,Michoacán de Ocampo,1,1,Pastos,25.0,30.0
18550,69540,60554,2015,Michoacán de Ocampo,2,3,Arbustos,0.0,0.0
18551,69540,60554,2015,Michoacán de Ocampo,2,3,Pastos,0.0,0.0
18552,69544,60556,2015,Michoacán de Ocampo,1,1,Arbustos,80.0,120.0
18553,69544,60556,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
18554,69544,60556,2015,Michoacán de Ocampo,4,1,Arbustos,0.0,180.0
20427,77582,58506,2015,Michoacán de Ocampo,3,1,Pastos,10.0,0.0
20428,77652,58541,2015,Michoacán de Ocampo,2,2,Hierbas,0.0,0.0
20429,77652,58541,2015,Michoacán de Ocampo,2,2,Pastos,0.0,0.0
20430,77652,58541,2015,Michoacán de Ocampo,4,4,Hierbas,10.0,0.0
33369,42486,67177,2015,Michoacán de Ocampo,2,3,Pastos,0.0,0.0
33370,42486,67177,2015,Michoacán de Ocampo,4,1,Arbustos,96.0,47.0
33371,42486,67177,2015,Michoacán de Ocampo,4,1,Hierbas,0.0,0.0
33372,42516,67192,2015,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
33426,44881,66600,2015,Michoacán de Ocampo,3,1,Hierbas,40.0,35.0
33440,46072,66319,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
33644,57322,63549,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
33645,57326,63551,2015,Michoacán de Ocampo,3,1,Arbustos,182.0,193.0
33674,59391,63055,2015,Michoacán de Ocampo,1,1,Hierbas,80.0,95.0
33675,59391,63055,2015,Michoacán de Ocampo,2,2,Hierbas,68.0,70.0
33676,59391,63055,2015,Michoacán de Ocampo,2,2,Otros,0.0,23.0
33677,59431,63075,2015,Michoacán de Ocampo,2,1,Pastos,4.0,0.0
33769,63433,62075,2015,Michoacán de Ocampo,3,1,Pastos,5.0,14.0
33783,64398,61796,2015,Michoacán de Ocampo,1,2,Otros,0.0,0.0
33784,64398,61796,2015,Michoacán de Ocampo,4,1,Otros,30.0,10.0
33785,64398,61796,2015,Michoacán de Ocampo,4,1,Pastos,25.0,7.0
33786,64408,61801,2015,Michoacán de Ocampo,3,1,Pastos,0.0,0.0
33787,64438,61816,2015,Michoacán de Ocampo,2,3,Otros,0.0,0.0
33788,64438,61816,2015,Michoacán de Ocampo,3,1,Hierbas,76.0,79.0
33810,65441,61552,2015,Michoacán de Ocampo,3,1,Otros,80.0,0.0
33811,65469,61566,2015,Michoacán de Ocampo,1,1,Otros,0.0,0.0
33812,65469,61566,2015,Michoacán de Ocampo,2,1,Pastos,3.0,2.0
33813,65471,61567,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
33814,65471,61567,2015,Michoacán de Ocampo,3,1,Pastos,35.0,20.0
33909,70566,60307,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
33914,71531,60029,2015,Michoacán de Ocampo,2,2,Pastos,0.0,0.0
33915,71531,60029,2015,Michoacán de Ocampo,4,4,Hierbas,43.0,29.0
33916,71531,60029,2015,Michoacán de Ocampo,4,4,Pastos,0.0,0.0
33917,71551,60039,2015,Michoacán de Ocampo,2,2,Arbustos,160.0,120.0
33918,71551,60039,2015,Michoacán de Ocampo,3,1,Hierbas,0.0,100.0
33919,71585,60056,2015,Michoacán de Ocampo,3,1,Hierbas,107.0,68.0
33920,71591,60059,2015,Michoacán de Ocampo,2,2,Hierbas,38.0,24.0
33929,72536,59773,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
33930,72606,59808,2015,Michoacán de Ocampo,3,1,Otros,0.0,0.0
33939,73594,59546,2015,Michoacán de Ocampo,3,1,Arbustos,350.0,310.0
33940,73612,59555,2015,Michoacán de Ocampo,3,1,Hierbas,8.0,24.0
33941,73612,59555,2015,Michoacán de Ocampo,3,1,Pastos,29.0,48.0
33948,74537,59259,2015,Michoacán de Ocampo,4,1,Otros,0.0,0.0
33949,74547,59264,2015,Michoacán de Ocampo,3,1,Pastos,30.0,50.0
33950,74577,59279,2015,Michoacán de Ocampo,1,1,Pastos,4.0,0.0
33951,74577,59279,2015,Michoacán de Ocampo,4,4,Pastos,0.0,0.0
33952,74637,59309,2015,Michoacán de Ocampo,2,1,Arbustos,237.0,184.0
33953,74637,59309,2015,Michoacán de Ocampo,3,1,Arbustos,121.0,185.0
33978,75656,59060,2015,Michoacán de Ocampo,1,1,Arbustos,109.0,174.0
39165,52982,64592,2016,Michoacán de Ocampo,3,1,Pasto,57.0,15.0
39166,53022,64612,2016,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
39181,54136,64354,2016,Michoacán de Ocampo,3,2,Arbustos,154.0,184.0
39884,48405,65738,2016,Michoacán de Ocampo,1,1,Hierbas,7.0,13.0
39885,48405,65738,2016,Michoacán de Ocampo,3,1,Pasto,41.0,17.0
39898,50728,65153,2016,Michoacán de Ocampo,3,2,Pasto,64.0,77.0
39899,50748,65163,2016,Michoacán de Ocampo,3,1,Líquenes-musgo,90.0,0.0
39916,52982,64592,2016,Michoacán de Ocampo,3,1,Hierbas,14.0,10.0
40323,57334,63555,2016,Michoacán de Ocampo,3,2,Pasto,48.0,62.0
40333,59355,63037,2016,Michoacán de Ocampo,1,2,Pasto,61.0,12.0
40334,59375,63047,2016,Michoacán de Ocampo,1,2,Pasto,27.0,19.0
40335,59415,63067,2016,Michoacán de Ocampo,3,1,Pasto,22.0,20.0
40336,59415,63067,2016,Michoacán de Ocampo,3,2,Pasto,15.0,124.0
40337,59435,63077,2016,Michoacán de Ocampo,2,1,Hierbas,20.0,20.0
40338,59435,63077,2016,Michoacán de Ocampo,3,1,Pasto,107.0,54.0
40339,59435,63077,2016,Michoacán de Ocampo,3,2,Pasto,74.0,41.0
40340,59435,63077,2016,Michoacán de Ocampo,4,1,Pasto,22.0,29.0
40568,38206,68271,2016,Michoacán de Ocampo,3,1,Pasto,119.0,9.0
40572,39247,68028,2016,Michoacán de Ocampo,3,1,Arbustos,157.0,183.0
40573,39253,68031,2016,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
40598,43688,66888,2016,Michoacán de Ocampo,4,2,Arbustos,130.0,0.0
40599,43688,66888,2016,Michoacán de Ocampo,4,2,Líquenes-musgo,0.0,0.0
